,name,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_parent,plant_name_id,taxon_status,matched_by,matched_name
156,berberis libanotica ehrenb. exc. k. schneid,60450141-2,Berberis libanotica,Berberis libanotica Ehrenb. ex C.K.Schneid.,Berberidaceae,Species,Berberis libanotica,Berberis libanotica Ehrenb. ex C.K.Schneid.,60450141-2,Berberis,2674059,Accepted,knms_single,Berberis libanotica Ill. Handb. Laubholzk. 1: 310 (1905) Ehrenb. ex C.K.Schneid. 1905
157,lagenaria siceraria,134809-2,Lagenaria siceraria,Lagenaria siceraria (Molina) Standl.,Cucurbitaceae,Species,Lagenaria siceraria,Lagenaria siceraria (Molina) Standl.,134809-2,Lagenaria,2342950,Accepted,direct_wcvp_unique,Lagenaria siceraria
160,nandina domestica thunb,107544-1,Nandina domestica,Nandina domestica Thunb.,Berberidaceae,Species,Nandina domestica,Nandina domestica Thunb.,107544-1,Nandina,2380006,Accepted,direct_wcvp_w_author_unique,Nandina domestica Thunb.
161,mitchella repens,280970-2,Mitchella repens,Mitchella repens L.,Rubiaceae,Species,Mitchella repens,Mitchella repens L.,280970-2,Mitchella,128666,Accepted,direct_wcvp_unique,Mitchella repens
162,annickia pilosa (exell) setten &maas (ex-enantia pilosa exell,948448-1,Annickia pilosa,Annickia pilosa (Exell) Setten & Maas,Annonaceae,Species,Annickia pilosa,Annickia pilosa (Exell) Setten & Maas,948448-1,Annickia,2640765,Accepted,knms_single,Annickia pilosa Taxon 39: 676 (1990) (Exell) Setten & Maas 1990
164,centaurea cyanus,190310-1,Centaurea cyanus,Centaurea cyanus L.,Asteraceae,Species,Centaurea cyanus,Centaurea cyanus L.,190310-1,Centaurea,2926089,Accepted,direct_wcvp_unique,Centaurea cyanus
166,silybum marianum,249211-1,Silybum marianum,Silybum marianum (L.) Gaertn.,Asteraceae,Species,Silybum marianum,Silybum marianum (L.) Gaertn.,249211-1,Silybum,2901907,Accepted,direct_wcvp_unique,Silybum marianum
167,terminalia chebula,171037-1,Terminalia chebula,Terminalia chebula Retz.,Combretaceae,Species,Terminalia chebula,Terminalia chebula Retz.,171037-1,Terminalia,2431324,Accepted,direct_wcvp_unique,Terminalia chebula
168,brassica juncea,60442520-2,Brassica juncea,Brassica juncea (L.) Czern.,Brassicaceae,Species,Brassica juncea,Brassica juncea (L.) Czern.,60442520-2,Brassica,2682298,Accepted,direct_wcvp_unique,Brassica juncea
169,euclea natalensis,323328-1,Euclea natalensis,Euclea natalensis A.DC.,Ebenaceae,Species,Euclea natalensis,Euclea natalensis A.DC.,323328-1,Euclea,385329,Accepted,direct_wcvp_unique,Euclea natalensis
171,impatiens capensis,30008241-2,Impatiens capensis,Impatiens capensis Meerb.,Balsaminaceae,Species,Impatiens capensis,Impatiens capensis Meerb.,30008241-2,Impatiens,2862264,Accepted,direct_wcvp,Impatiens capensis
172,hyssopus officinalis,127231-2,Hyssopus officinalis,Hyssopus officinalis L.,Lamiaceae,Species,Hyssopus officinalis,Hyssopus officinalis L.,127231-2,Hyssopus,102273,Accepted,direct_wcvp_unique,Hyssopus officinalis
174,stahlianthus thorelii gagnep,77147302-1,Curcuma clovisii,Curcuma clovisii Škorničk.,Zingiberaceae,Species,Curcuma clovisii,Curcuma clovisii Škorničk.,77147302-1,Curcuma,266743,Synonym,direct_wcvp_w_author_unique,Stahlianthus thorelii Gagnep.
175,syzygium aromaticum,601421-1,Syzygium aromaticum,Syzygium aromaticum (L.) Merr. & L.M.Perry,Myrtaceae,Species,Syzygium aromaticum,Syzygium aromaticum (L.) Merr. & L.M.Perry,601421-1,Syzygium,199236,Accepted,direct_wcvp_unique,Syzygium aromaticum
177,berberis umbellata wall. ex g.don,107163-1,Berberis umbellata,Berberis umbellata Wall. ex G.Don,Berberidaceae,Species,Berberis umbellata,Berberis umbellata Wall. ex G.Don,107163-1,Berberis,2674567,Accepted,direct_wcvp_w_author_unique,Berberis umbellata Wall. ex G.Don
178,capsella bursa-pastoris,30092589-2,Capsella bursa-pastoris,Capsella bursa-pastoris (L.) Medik.,Brassicaceae,Species,Capsella bursa-pastoris,Capsella bursa-pastoris (L.) Medik.,30092589-2,Capsella,2697999,Accepted,direct_wcvp_unique,Capsella bursa-pastoris
179,capparis orientalis veill,77249506-1,Capparis spinosa subsp. rupestris,Capparis spinosa subsp. rupestris (Sm.) Nyman,Capparaceae,Subspecies,Capparis spinosa,Capparis spinosa L.,146789-1,Capparis spinosa,2697418,Synonym,direct_wcvp_w_author_unique,Capparis orientalis Veill.
180,berberis aristata,106427-1,Berberis aristata,Berberis aristata DC.,Berberidaceae,Species,Berberis aristata,Berberis aristata DC.,106427-1,Berberis,2673438,Accepted,direct_wcvp_unique,Berberis aristata
181,rubus idaeus,298089-2,Rubus idaeus,Rubus idaeus L.,Rosaceae,Species,Rubus idaeus,Rubus idaeus L.,298089-2,Rubus,2982071,Accepted,direct_wcvp_unique,Rubus idaeus
182,coptis japonica (thunb. )makino,710316-1,Coptis japonica,Coptis japonica (Thunb.) Makino,Ranunculaceae,Species,Coptis japonica,Coptis japonica (Thunb.) Makino,710316-1,Coptis,2736112,Accepted,knms_single,Coptis japonica Bot. Mag. (Tokyo) 13: 198 (1899) (Thunb.) Makino 1899
183,triticum aestivum l,332110-2,Triticum aestivum,Triticum aestivum L.,Poaceae,Species,Triticum aestivum,Triticum aestivum L.,332110-2,Triticum,448365,Accepted,direct_wcvp_w_author_unique,Triticum aestivum L.
184,macleaya cordata (willd. )r.br,673258-1,Macleaya cordata,Macleaya cordata (Willd.) R.Br.,Papaveraceae,Species,Macleaya cordata,Macleaya cordata (Willd.) R.Br.,673258-1,Macleaya,2502545,Accepted,knms_single,Macleaya cordata Narr. Travels Africa: 218 (1826) (Willd.) R.Br. 1826
185,scrophularia ningpoensis hemsl,809386-1,Scrophularia ningpoensis,Scrophularia ningpoensis Hemsl.,Scrophulariaceae,Species,Scrophularia ningpoensis,Scrophularia ningpoensis Hemsl.,809386-1,Scrophularia,2587380,Accepted,direct_wcvp_w_author_unique,Scrophularia ningpoensis Hemsl.
187,cuminum cyminum,840882-1,Cuminum cyminum,Cuminum cyminum L.,Apiaceae,Species,Cuminum cyminum,Cuminum cyminum L.,840882-1,Cuminum,2747364,Accepted,direct_wcvp_unique,Cuminum cyminum
188,mentha piperita,450969-1,Mentha × piperita,Mentha × piperita L.,Lamiaceae,Species,Mentha × piperita,Mentha × piperita L.,450969-1,Mentha,125188,Accepted,knms_single,Mentha × piperita Sp. Pl.: 576 (1753) L. 1753
189,brassica oleracea,279435-1,Brassica oleracea,Brassica oleracea L.,Brassicaceae,Species,Brassica oleracea,Brassica oleracea L.,279435-1,Brassica,2682457,Accepted,direct_wcvp_unique,Brassica oleracea
192,trifolium pratense,523575-1,Trifolium pratense,Trifolium pratense L.,Fabaceae,Species,Trifolium pratense,Trifolium pratense L.,523575-1,Trifolium,2440043,Accepted,direct_wcvp_unique,Trifolium pratense
193,angelica sinensis,77065778-1,Angelica sinensis,Angelica sinensis (Oliv.) Diels,Apiaceae,Species,Angelica sinensis,Angelica sinensis (Oliv.) Diels,77065778-1,Angelica,2639272,Accepted,direct_wcvp_unique,Angelica sinensis
194,coptis teeta wall,710326-1,Coptis teeta,Coptis teeta Wall.,Ranunculaceae,Species,Coptis teeta,Coptis teeta Wall.,710326-1,Coptis,2736135,Accepted,direct_wcvp_w_author_unique,Coptis teeta Wall.
195,xylopia polycarpa (dc.) oliv,77116323-1,Annickia polycarpa,Annickia polycarpa (DC.) Setten & Maas ex I.M.Turner,Annonaceae,Species,Annickia polycarpa,Annickia polycarpa (DC.) Setten & Maas ex I.M.Turner,77116323-1,Annickia,2467908,Synonym,direct_wcvp_w_author_unique,Xylopia polycarpa (DC.) Oliv.
197,bocconia frutescens l,316358-2,Bocconia frutescens,Bocconia frutescens L.,Papaveraceae,Species,Bocconia frutescens,Bocconia frutescens L.,316358-2,Bocconia,2677862,Accepted,direct_wcvp_w_author_unique,Bocconia frutescens L.
198,arctostaphylos uva-ursi,1024084-2,Arctostaphylos uva-ursi,Arctostaphylos uva-ursi (L.) Spreng.,Ericaceae,Species,Arctostaphylos uva-ursi,Arctostaphylos uva-ursi (L.) Spreng.,1024084-2,Arctostaphylos,2647407,Accepted,direct_wcvp_unique,Arctostaphylos uva-ursi
199,urtica dioica,260630-2,Urtica dioica,Urtica dioica L.,Urticaceae,Species,Urtica dioica,Urtica dioica L.,260630-2,Urtica,2448560,Accepted,direct_wcvp,Urtica dioica
200,juglans regia,442427-1,Juglans regia,Juglans regia L.,Juglandaceae,Species,Juglans regia,Juglans regia L.,442427-1,Juglans,2331747,Accepted,direct_wcvp_unique,Juglans regia
201,inula helenium,225914-1,Inula helenium,Inula helenium L.,Asteraceae,Species,Inula helenium,Inula helenium L.,225914-1,Inula,2901737,Accepted,direct_wcvp,Inula helenium
202,annickia chlorantha (oliv. )setten & maas (ex-enantiachlorantha oliv,948442-1,Annickia chlorantha,Annickia chlorantha (Oliv.) Setten & Maas,Annonaceae,Species,Annickia chlorantha,Annickia chlorantha (Oliv.) Setten & Maas,948442-1,Annickia,2640759,Accepted,knms_single,Annickia chlorantha Taxon 39: 676 (1990) (Oliv.) Setten & Maas 1990
205,nigella sativa l,711687-1,Nigella sativa,Nigella sativa L.,Ranunculaceae,Species,Nigella sativa,Nigella sativa L.,711687-1,Nigella,2381679,Accepted,direct_wcvp_w_author_unique,Nigella sativa L.
206,mahonia napaulensis dc,60461528-2,Berberis napaulensis,Berberis napaulensis (DC.) Spreng.,Berberidaceae,Species,Berberis napaulensis,Berberis napaulensis (DC.) Spreng.,60461528-2,Berberis,2359291,Synonym,direct_wcvp_w_author_unique,Mahonia napaulensis DC.
207,hypericum perforatum,433719-1,Hypericum perforatum,Hypericum perforatum L.,Hypericaceae,Species,Hypericum perforatum,Hypericum perforatum L.,433719-1,Hypericum,516286,Accepted,direct_wcvp_unique,Hypericum perforatum
210,vinca minor,82701-1,Vinca minor,Vinca minor L.,Apocynaceae,Species,Vinca minor,Vinca minor L.,82701-1,Vinca,213172,Accepted,direct_wcvp_unique,Vinca minor
211,gentiana lutea,368453-1,Gentiana lutea,Gentiana lutea L.,Gentianaceae,Species,Gentiana lutea,Gentiana lutea L.,368453-1,Gentiana,2820867,Accepted,direct_wcvp,Gentiana lutea
213,corydalis hendersonii hemsl,672272-1,Corydalis hendersonii,Corydalis hendersonii Hemsl.,Papaveraceae,Species,Corydalis hendersonii,Corydalis hendersonii Hemsl.,672272-1,Corydalis,2738816,Accepted,direct_wcvp_w_author_unique,Corydalis hendersonii Hemsl.
214,pycnanthemum muticum,214748-2,Pycnanthemum muticum,Pycnanthemum muticum (Michx.) Pers.,Lamiaceae,Species,Pycnanthemum muticum,Pycnanthemum muticum (Michx.) Pers.,214748-2,Pycnanthemum,171062,Accepted,direct_wcvp_unique,Pycnanthemum muticum
215,cucurbita maxima,30006538-2,Cucurbita maxima,Cucurbita maxima Duchesne,Cucurbitaceae,Species,Cucurbita maxima,Cucurbita maxima Duchesne,30006538-2,Cucurbita,2747160,Accepted,direct_wcvp_unique,Cucurbita maxima
216,salvia officinalis,456833-1,Salvia officinalis,Salvia officinalis L.,Lamiaceae,Species,Salvia officinalis,Salvia officinalis L.,456833-1,Salvia,183353,Accepted,direct_wcvp_unique,Salvia officinalis
217,trigonella foenum-graecum,523957-1,Trigonella foenum-graecum,Trigonella foenum-graecum L.,Fabaceae,Species,Trigonella foenum-graecum,Trigonella foenum-graecum L.,523957-1,Trigonella,2441407,Accepted,direct_wcvp_unique,Trigonella foenum-graecum
218,piper nigrum,682369-1,Piper nigrum,Piper nigrum L.,Piperaceae,Species,Piper nigrum,Piper nigrum L.,682369-1,Piper,2569664,Accepted,direct_wcvp_unique,Piper nigrum
219,aloe vera,530017-1,Aloe vera,Aloe vera (L.) Burm.f.,Asphodelaceae,Species,Aloe vera,Aloe vera (L.) Burm.f.,530017-1,Aloe,298116,Accepted,direct_wcvp,Aloe vera
220,angelica archangelica,837560-1,Angelica archangelica,Angelica archangelica L.,Apiaceae,Species,Angelica archangelica,Angelica archangelica L.,837560-1,Angelica,2638995,Accepted,direct_wcvp_unique,Angelica archangelica
221,papaver hybridum l,,Roemeria sicula,"Roemeria sicula (Guss.) Galasso, Banfi, L.Sáez & Bartolucci",Papaveraceae,Species,Roemeria sicula,"Roemeria sicula (Guss.) Galasso, Banfi, L.Sáez & Bartolucci",,Roemeria,2560734,Synonym,direct_wcvp_w_author_unique,Papaver hybridum L.
222,allium sativum,528796-1,Allium sativum,Allium sativum L.,Amaryllidaceae,Species,Allium sativum,Allium sativum L.,528796-1,Allium,296499,Accepted,direct_wcvp_unique,Allium sativum
223,melissa officinalis,450084-1,Melissa officinalis,Melissa officinalis L.,Lamiaceae,Species,Melissa officinalis,Melissa officinalis L.,450084-1,Melissa,124103,Accepted,direct_wcvp_unique,Melissa officinalis
224,panax quinquefolia,300467-2,Panax quinquefolius,Panax quinquefolius L.,Araliaceae,Species,Panax quinquefolius,Panax quinquefolius L.,300467-2,Panax,146781,Accepted,knms_single,Panax quinquefolius Sp. Pl.: 1058 (1753) L. 1753
225,argemone mexicana l,18816-2,Argemone mexicana,Argemone mexicana L.,Papaveraceae,Species,Argemone mexicana,Argemone mexicana L.,18816-2,Argemone,2650509,Accepted,direct_wcvp_w_author_unique,Argemone mexicana L.
226,scrophularia variegata m. bieb,60461553-2,Scrophularia variegata,Scrophularia variegata M.Bieb.,Scrophulariaceae,Species,Scrophularia variegata,Scrophularia variegata M.Bieb.,60461553-2,Scrophularia,3001125,Accepted,direct_wcvp_w_author_unique,Scrophularia variegata M.Bieb.
227,berberis koreana palib,106819-1,Berberis koreana,Berberis koreana Palib.,Berberidaceae,Species,Berberis koreana,Berberis koreana Palib.,106819-1,Berberis,2674019,Accepted,direct_wcvp_w_author_unique,Berberis koreana Palib.
229,sedum acre,274996-1,Sedum acre,Sedum acre L.,Crassulaceae,Species,Sedum acre,Sedum acre L.,274996-1,Sedum,2483146,Accepted,direct_wcvp_unique,Sedum acre
230,scrophularia nodosa l,30088899-2,Scrophularia nodosa,Scrophularia nodosa L.,Scrophulariaceae,Species,Scrophularia nodosa,Scrophularia nodosa L.,30088899-2,Scrophularia,2587382,Accepted,direct_wcvp_w_author_unique,Scrophularia nodosa L.
231,digitalis lanata ehrh,802028-1,Digitalis lanata,Digitalis lanata Ehrh.,Plantaginaceae,Species,Digitalis lanata,Digitalis lanata Ehrh.,802028-1,Digitalis,2768027,Accepted,direct_wcvp_w_author_unique,Digitalis lanata Ehrh.
232,achillea moschata wulfen,876363-1,Achillea erba-rotta subsp. moschata,Achillea erba-rotta subsp. moschata (Wulfen) Vacc.,Asteraceae,Subspecies,Achillea erba-rotta,Achillea erba-rotta All.,50869252-1,Achillea erba-rotta,3109908,Synonym,direct_wcvp_w_author_unique,Achillea moschata Wulfen
234,lycium barbarum,816356-1,Lycium barbarum,Lycium barbarum L.,Solanaceae,Species,Lycium barbarum,Lycium barbarum L.,816356-1,Lycium,2499019,Accepted,direct_wcvp,Lycium barbarum
235,malva sylvestris l,561932-1,Malva sylvestris,Malva sylvestris L.,Malvaceae,Species,Malva sylvestris,Malva sylvestris L.,561932-1,Malva,2504118,Accepted,direct_wcvp_w_author_unique,Malva sylvestris L.
236,caulophyllum thalictroides (l.)michaux,1056122-2,Caulophyllum thalictroides,Caulophyllum thalictroides (L.) Michx.,Berberidaceae,Species,Caulophyllum thalictroides,Caulophyllum thalictroides (L.) Michx.,1056122-2,Caulophyllum,2706078,Accepted,knms_single,Caulophyllum thalictroides Fl. Bor.-Amer. 1: 205 (1803) (L.) Michx. 1803
238,mentha spicata l,451162-1,Mentha spicata,Mentha spicata L.,Lamiaceae,Species,Mentha spicata,Mentha spicata L.,451162-1,Mentha,125402,Accepted,direct_wcvp_w_author_unique,Mentha spicata L.
239,corydalis solida subsp.brachylova,77252296-1,Corydalis solida subsp. brachyloba,Corydalis solida subsp. brachyloba (Boiss.) Cullen & P.H.Davis,Papaveraceae,Subspecies,Corydalis solida,Corydalis solida (L.) Clairv.,60454743-2,Corydalis solida,3231877,Accepted,openrefine_unique,Papaveraceae Corydalis solida (L.) Clairv. subsp. brachyloba (Boiss.) Cullen & P.H.Davis
241,aspalathus linearis,475647-1,Aspalathus linearis,Aspalathus linearis (Burm.f.) R.Dahlgren,Fabaceae,Species,Aspalathus linearis,Aspalathus linearis (Burm.f.) R.Dahlgren,475647-1,Aspalathus,2655801,Accepted,direct_wcvp_unique,Aspalathus linearis
242,ficus religiosa,853563-1,Ficus religiosa,Ficus religiosa L.,Moraceae,Species,Ficus religiosa,Ficus religiosa L.,853563-1,Ficus,2812027,Accepted,direct_wcvp,Ficus religiosa
243,berberis asiatica,106433-1,Berberis asiatica,Berberis asiatica Roxb. ex DC.,Berberidaceae,Species,Berberis asiatica,Berberis asiatica Roxb. ex DC.,106433-1,Berberis,2673446,Accepted,direct_wcvp,Berberis asiatica
248,calendula officinalis,187894-1,Calendula officinalis,Calendula officinalis L.,Asteraceae,Species,Calendula officinalis,Calendula officinalis L.,187894-1,Calendula,2910167,Accepted,direct_wcvp_unique,Calendula officinalis
249,boswellia serrata,127067-1,Boswellia serrata,Boswellia serrata Roxb.,Burseraceae,Species,Boswellia serrata,Boswellia serrata Roxb.,127067-1,Boswellia,2680580,Accepted,direct_wcvp_unique,Boswellia serrata
250,ruta graveolens,775099-1,Ruta graveolens,Ruta graveolens L.,Rutaceae,Species,Ruta graveolens,Ruta graveolens L.,775099-1,Ruta,2527408,Accepted,direct_wcvp_unique,Ruta graveolens
252,plantago ovata,685486-1,Plantago ovata,Plantago ovata Forssk.,Plantaginaceae,Species,Plantago ovata,Plantago ovata Forssk.,685486-1,Plantago,2569899,Accepted,direct_wcvp,Plantago ovata
253,raphanus sativus,77159305-1,Raphanus raphanistrum subsp. sativus,Raphanus raphanistrum subsp. sativus (L.) Domin,Brassicaceae,Subspecies,Raphanus raphanistrum,Raphanus raphanistrum L.,217826-2,Raphanus raphanistrum,2422375,Synonym,direct_wcvp_unique,Raphanus sativus
254,hypericum hircinum subsp. majus,924265-1,Hypericum hircinum subsp. majus,Hypericum hircinum subsp. majus (Aiton) N.Robson,Hypericaceae,Subspecies,Hypericum hircinum,Hypericum hircinum L.,433491-1,Hypericum hircinum,515620,Accepted,direct_wcvp_unique,Hypericum hircinum subsp. majus
257,coriandrum sativum,840760-1,Coriandrum sativum,Coriandrum sativum L.,Apiaceae,Species,Coriandrum sativum,Coriandrum sativum L.,840760-1,Coriandrum,2737546,Accepted,direct_wcvp_unique,Coriandrum sativum
259,prunella vulgaris,455176-1,Prunella vulgaris,Prunella vulgaris L.,Lamiaceae,Species,Prunella vulgaris,Prunella vulgaris L.,455176-1,Prunella,166020,Accepted,direct_wcvp_unique,Prunella vulgaris
260,passiflora incarnata,675096-1,Passiflora incarnata,Passiflora incarnata L.,Passifloraceae,Species,Passiflora incarnata,Passiflora incarnata L.,675096-1,Passiflora,2560416,Accepted,direct_wcvp,Passiflora incarnata
261,mentha arvensis,30026217-2,Mentha arvensis,Mentha arvensis L.,Lamiaceae,Species,Mentha arvensis,Mentha arvensis L.,30026217-2,Mentha,124385,Accepted,direct_wcvp_unique,Mentha arvensis
263,syzygium cumini,601603-1,Syzygium cumini,Syzygium cumini (L.) Skeels,Myrtaceae,Species,Syzygium cumini,Syzygium cumini (L.) Skeels,601603-1,Syzygium,199476,Accepted,direct_wcvp_unique,Syzygium cumini
264,pulicaria wightiana,240627-1,Pulicaria wightiana,Pulicaria wightiana (DC.) C.B.Clarke,Asteraceae,Species,Pulicaria wightiana,Pulicaria wightiana (DC.) C.B.Clarke,240627-1,Pulicaria,3113751,Accepted,direct_wcvp_unique,Pulicaria wightiana
265,daucus carota,841063-1,Daucus carota,Daucus carota L.,Apiaceae,Species,Daucus carota,Daucus carota L.,841063-1,Daucus,2757936,Accepted,direct_wcvp_unique,Daucus carota
266,piper methysticum,198437-2,Piper methysticum,Piper methysticum G.Forst.,Piperaceae,Species,Piper methysticum,Piper methysticum G.Forst.,198437-2,Piper,2569602,Accepted,direct_wcvp,Piper methysticum
267,glaucium corniculatum (l.)rud. subsp. corniculatum,673158-1,Glaucium corniculatum,Glaucium corniculatum (L.) Rudolph,Papaveraceae,Species,Glaucium corniculatum,Glaucium corniculatum (L.) Rudolph,673158-1,Glaucium,2826321,Accepted,autoresolution,Glaucium corniculatum
269,apium graveolens,838067-1,Apium graveolens,Apium graveolens L.,Apiaceae,Species,Apium graveolens,Apium graveolens L.,838067-1,Apium,2644053,Accepted,direct_wcvp,Apium graveolens
270,hydrastis canadensis,305699-2,Hydrastis canadensis,Hydrastis canadensis L.,Ranunculaceae,Species,Hydrastis canadensis,Hydrastis canadensis L.,305699-2,Hydrastis,2855852,Accepted,direct_wcvp,Hydrastis canadensis
271,andrographis paniculata,45226-1,Andrographis paniculata,Andrographis paniculata (Burm.f.) Wall. ex Nees,Acanthaceae,Species,Andrographis paniculata,Andrographis paniculata (Burm.f.) Wall. ex Nees,45226-1,Andrographis,2637069,Accepted,direct_wcvp_unique,Andrographis paniculata
272,eryngium cymosum f. delaroche,841746-1,Eryngium cymosum,Eryngium cymosum F.Delaroche,Apiaceae,Species,Eryngium cymosum,Eryngium cymosum F.Delaroche,841746-1,Eryngium,2799215,Accepted,autoresolution,Eryngium cymosum
273,citrus limon,60454758-2,Citrus × limon,Citrus × limon (L.) Osbeck,Rutaceae,Species,Citrus × limon,Citrus × limon (L.) Osbeck,60454758-2,Citrus,2724178,Accepted,knms_single,Citrus × limon Reise Ostindien: 250 (1765) (L.) Osbeck 1765
274,tanacetum parthenium,252460-1,Tanacetum parthenium,Tanacetum parthenium (L.) Sch.Bip.,Asteraceae,Species,Tanacetum parthenium,Tanacetum parthenium (L.) Sch.Bip.,252460-1,Tanacetum,2916972,Accepted,direct_wcvp_unique,Tanacetum parthenium
275,azadirachta indica,1213180-2,Azadirachta indica,Azadirachta indica A.Juss.,Meliaceae,Species,Azadirachta indica,Azadirachta indica A.Juss.,1213180-2,Azadirachta,2667002,Accepted,direct_wcvp_unique,Azadirachta indica
276,saponaria officinalis,156627-1,Saponaria officinalis,Saponaria officinalis L.,Caryophyllaceae,Species,Saponaria officinalis,Saponaria officinalis L.,156627-1,Saponaria,2484914,Accepted,direct_wcvp_unique,Saponaria officinalis
278,commiphora molmol,127741-1,Commiphora myrrha,Commiphora myrrha (T.Nees) Engl.,Burseraceae,Species,Commiphora myrrha,Commiphora myrrha (T.Nees) Engl.,127741-1,Commiphora,2733582,Synonym,direct_wcvp_unique,Commiphora molmol
279,anthemis arvensis,177158-1,Anthemis arvensis,Anthemis arvensis L.,Asteraceae,Species,Anthemis arvensis,Anthemis arvensis L.,177158-1,Anthemis,2906677,Accepted,direct_wcvp,Anthemis arvensis
280,berberis vulgaris l,328527-2,Berberis vulgaris,Berberis vulgaris L.,Berberidaceae,Species,Berberis vulgaris,Berberis vulgaris L.,328527-2,Berberis,2674612,Accepted,direct_wcvp_w_author_unique,Berberis vulgaris L.
284,cimicifuga racemosa,316204-2,Actaea racemosa,Actaea racemosa L.,Ranunculaceae,Species,Actaea racemosa,Actaea racemosa L.,316204-2,Actaea,2720998,Synonym,direct_wcvp_unique,Cimicifuga racemosa
285,berberis pseudumbellata r.parker,107014-1,Berberis pseudumbellata,Berberis pseudumbellata R.Parker,Berberidaceae,Species,Berberis pseudumbellata,Berberis pseudumbellata R.Parker,107014-1,Berberis,2674336,Accepted,direct_wcvp_w_author_unique,Berberis pseudumbellata R.Parker
286,tapinanthus globiferus,551928-1,Tapinanthus globifer,Tapinanthus globifer (A.Rich.) Tiegh.,Loranthaceae,Species,Tapinanthus globifer,Tapinanthus globifer (A.Rich.) Tiegh.,551928-1,Tapinanthus,2441840,Accepted,openrefine_unique,Loranthaceae Tapinanthus globifer (A.Rich.) Tiegh.
289,gymnema sylvestre (retz.) r. br. ex sm,60454719-2,Gymnema sylvestre,Gymnema sylvestre (Retz.) R.Br. ex Sm.,Apocynaceae,Species,Gymnema sylvestre,Gymnema sylvestre (Retz.) R.Br. ex Sm.,60454719-2,Gymnema,506350,Accepted,knms_single,"Gymnema sylvestre A.Rees, Cycl. 17: n.º 4 (1811) (Retz.) R.Br. ex Sm. 1811"
292,argemone albiflora hornem,671680-1,Argemone albiflora,Argemone albiflora Hornem.,Papaveraceae,Species,Argemone albiflora,Argemone albiflora Hornem.,671680-1,Argemone,2650467,Accepted,direct_wcvp_w_author_unique,Argemone albiflora Hornem.
296,sinopodophyllum hexandrum(royle) t. s. ying,327192-2,Podophyllum hexandrum,Podophyllum hexandrum Royle,Berberidaceae,Species,Podophyllum hexandrum,Podophyllum hexandrum Royle,327192-2,Podophyllum,2605548,Synonym,knms_single,Sinopodophyllum hexandrum Vasc. Pl. Hengduan Mount. 1: 558 (1993) (Royle) T.S.Ying 1993
297,ananas comosus,12322-2,Ananas comosus,Ananas comosus (L.) Merr.,Bromeliaceae,Species,Ananas comosus,Ananas comosus (L.) Merr.,12322-2,Ananas,219669,Accepted,direct_wcvp_unique,Ananas comosus
298,ficus carica,852556-1,Ficus carica,Ficus carica L.,Moraceae,Species,Ficus carica,Ficus carica L.,852556-1,Ficus,2809827,Accepted,direct_wcvp_unique,Ficus carica
305,persicaria senegalensis,695151-1,Persicaria senegalensis,Persicaria senegalensis (Meisn.) Soják,Polygonaceae,Species,Persicaria senegalensis,Persicaria senegalensis (Meisn.) Soják,695151-1,Persicaria,2572336,Accepted,direct_wcvp_unique,Persicaria senegalensis
307,frangula alnus,717344-1,Frangula alnus,Frangula alnus Mill.,Rhamnaceae,Species,Frangula alnus,Frangula alnus Mill.,717344-1,Frangula,2814031,Accepted,direct_wcvp_unique,Frangula alnus
308,cinchona pubescens,746872-1,Cinchona pubescens,Cinchona pubescens Vahl,Rubiaceae,Species,Cinchona pubescens,Cinchona pubescens Vahl,746872-1,Cinchona,40760,Accepted,direct_wcvp,Cinchona pubescens
309,terminalia catappa,171034-1,Terminalia catappa,Terminalia catappa L.,Combretaceae,Species,Terminalia catappa,Terminalia catappa L.,171034-1,Terminalia,2431102,Accepted,direct_wcvp_unique,Terminalia catappa
310,scrophularia floribunda boiss. et. bal,809187-1,Scrophularia floribunda,Scrophularia floribunda Boiss. & Balansa,Scrophulariaceae,Species,Scrophularia floribunda,Scrophularia floribunda Boiss. & Balansa,809187-1,Scrophularia,2586038,Accepted,knms_single,"Scrophularia floribunda P.E.Boissier, Diagn. Pl. Orient., ser. 2, 3: 158 (1856) Boiss. & Balansa 1856"
311,arnica montana,30090722-2,Arnica montana,Arnica montana L.,Asteraceae,Species,Arnica montana,Arnica montana L.,30090722-2,Arnica,2909364,Accepted,direct_wcvp,Arnica montana
313,ficus natalensis hoechst,853264-1,Ficus natalensis,Ficus natalensis Hochst.,Moraceae,Species,Ficus natalensis,Ficus natalensis Hochst.,853264-1,Ficus,2811434,Accepted,autoresolution,Ficus natalensis
316,bertholettia excelsa,591270-1,Bertholletia excelsa,Bertholletia excelsa Bonpl.,Lecythidaceae,Species,Bertholletia excelsa,Bertholletia excelsa Bonpl.,591270-1,Bertholletia,313577,Accepted,knms_single,"Bertholletia excelsa F.W.H.A.von Humboldt & A.J.A.Bonpland, Pl. Aequinoct. 1: 122 (1808) Bonpl. 1808"
317,aesculus hippocastanum,781594-1,Aesculus hippocastanum,Aesculus hippocastanum L.,Sapindaceae,Species,Aesculus hippocastanum,Aesculus hippocastanum L.,781594-1,Aesculus,2624517,Accepted,direct_wcvp_unique,Aesculus hippocastanum
