,name,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_parent,plant_name_id,taxon_status,matched_by,matched_name
188,thymus vulgaris,461765-1,Thymus vulgaris,Thymus vulgaris L.,Lamiaceae,Species,Thymus vulgaris,Thymus vulgaris L.,461765-1,Thymus,205645,Accepted,direct_wcvp_unique,Thymus vulgaris
190,morus rubra,854710-1,Morus rubra,Morus rubra L.,Moraceae,Species,Morus rubra,Morus rubra L.,854710-1,Morus,2501906,Accepted,direct_wcvp_unique,Morus rubra
192,cryptostegia grandiflora,95962-1,Cryptostegia grandiflora,Cryptostegia grandiflora Roxb. ex R.Br.,Apocynaceae,Species,Cryptostegia grandiflora,Cryptostegia grandiflora Roxb. ex R.Br.,95962-1,Cryptostegia,503275,Accepted,direct_wcvp_unique,Cryptostegia grandiflora
193,schisandra chinensis(turcz.) bail,60456331-2,Schisandra chinensis,Schisandra chinensis (Turcz.) Baill.,Schisandraceae,Species,Schisandra chinensis,Schisandra chinensis (Turcz.) Baill.,60456331-2,Schisandra,381262,Accepted,knms_single,Schisandra chinensis Hist. Pl. 1: 148 (1868) (Turcz.) Baill. 1868
194,stellaria media,159330-1,Stellaria media,Stellaria media (L.) Vill.,Caryophyllaceae,Species,Stellaria media,Stellaria media (L.) Vill.,159330-1,Stellaria,2481938,Accepted,direct_wcvp,Stellaria media
197,allium sativum l,528796-1,Allium sativum,Allium sativum L.,Amaryllidaceae,Species,Allium sativum,Allium sativum L.,528796-1,Allium,296499,Accepted,direct_wcvp_w_author_unique,Allium sativum L.
198,taraxacum officinale,254151-1,Taraxacum sect. Taraxacum,Taraxacum sect. Taraxacum F.H.Wigg.,Asteraceae,Species,Taraxacum sect. Taraxacum,Taraxacum sect. Taraxacum F.H.Wigg.,254151-1,Taraxacum,3137644,Synonym,direct_wcvp_unique,Taraxacum officinale
199,ephedra sinica,383460-1,Ephedra sinica,Ephedra sinica Stapf,Ephedraceae,Species,Ephedra sinica,Ephedra sinica Stapf,383460-1,Ephedra,333041,Accepted,direct_wcvp_unique,Ephedra sinica
203,schizachyrium scoparium,420956-1,Schizachyrium scoparium,Schizachyrium scoparium (Michx.) Nash,Poaceae,Species,Schizachyrium scoparium,Schizachyrium scoparium (Michx.) Nash,420956-1,Schizachyrium,441401,Accepted,direct_wcvp_unique,Schizachyrium scoparium
204,astragalus caroliniana,77222891-1,Astragalus canadensis var. canadensis,Astragalus canadensis var. canadensis,Fabaceae,Variety,Astragalus canadensis,Astragalus canadensis L.,24595-2,Astragalus canadensis,2658257,Synonym,knms_single,Astragalus carolinianus Sp. Pl.: 757 (1753) L. 1753
205,sinapis alba,288952-1,Sinapis alba,Sinapis alba L.,Brassicaceae,Species,Sinapis alba,Sinapis alba L.,288952-1,Sinapis,2476404,Accepted,direct_wcvp_unique,Sinapis alba
207,lomatium dissectum,143068-2,Lomatium dissectum,Lomatium dissectum (Nutt.) Mathias & Constance,Apiaceae,Species,Lomatium dissectum,Lomatium dissectum (Nutt.) Mathias & Constance,143068-2,Lomatium,2343818,Accepted,direct_wcvp_unique,Lomatium dissectum
210,vaccinium myrtillus,30006039-2,Vaccinium myrtillus,Vaccinium myrtillus L.,Ericaceae,Species,Vaccinium myrtillus,Vaccinium myrtillus L.,30006039-2,Vaccinium,2457648,Accepted,direct_wcvp_unique,Vaccinium myrtillus
211,helleborus cyclophyllus boiss,711312-1,Helleborus cyclophyllus,Helleborus cyclophyllus (A.Braun) Boiss.,Ranunculaceae,Species,Helleborus cyclophyllus,Helleborus cyclophyllus (A.Braun) Boiss.,711312-1,Helleborus,2844735,Accepted,direct_wcvp_w_author_unique,Helleborus cyclophyllus Boiss.
214,coptis chinensis franch,710313-1,Coptis chinensis,Coptis chinensis Franch.,Ranunculaceae,Species,Coptis chinensis,Coptis chinensis Franch.,710313-1,Coptis,2736105,Accepted,direct_wcvp_w_author_unique,Coptis chinensis Franch.
219,commiphora molmol,127741-1,Commiphora myrrha,Commiphora myrrha (T.Nees) Engl.,Burseraceae,Species,Commiphora myrrha,Commiphora myrrha (T.Nees) Engl.,127741-1,Commiphora,2733582,Synonym,direct_wcvp_unique,Commiphora molmol
222,helianthus tuberosus,329252-2,Helianthus tuberosus,Helianthus tuberosus L.,Asteraceae,Species,Helianthus tuberosus,Helianthus tuberosus L.,329252-2,Helianthus,2927111,Accepted,direct_wcvp_unique,Helianthus tuberosus
227,marrubium vulgare,449990-1,Marrubium vulgare,Marrubium vulgare L.,Lamiaceae,Species,Marrubium vulgare,Marrubium vulgare L.,449990-1,Marrubium,120952,Accepted,direct_wcvp_unique,Marrubium vulgare
228,alkanna tinctoria,112753-1,Alkanna tinctoria,Alkanna tinctoria Tausch,Boraginaceae,Species,Alkanna tinctoria,Alkanna tinctoria Tausch,112753-1,Alkanna,2628546,Accepted,direct_wcvp,Alkanna tinctoria
229,berberis vulgaris l,328527-2,Berberis vulgaris,Berberis vulgaris L.,Berberidaceae,Species,Berberis vulgaris,Berberis vulgaris L.,328527-2,Berberis,2674612,Accepted,direct_wcvp_w_author_unique,Berberis vulgaris L.
230,tapinanthus globiferus,551928-1,Tapinanthus globifer,Tapinanthus globifer (A.Rich.) Tiegh.,Loranthaceae,Species,Tapinanthus globifer,Tapinanthus globifer (A.Rich.) Tiegh.,551928-1,Tapinanthus,2441840,Accepted,openrefine_unique,Loranthaceae Tapinanthus globifer (A.Rich.) Tiegh.
231,papaver somniferum,673724-1,Papaver somniferum,Papaver somniferum L.,Papaveraceae,Species,Papaver somniferum,Papaver somniferum L.,673724-1,Papaver,2561497,Accepted,direct_wcvp_unique,Papaver somniferum
233,scrophularia lucida,809316-1,Scrophularia lucida,Scrophularia lucida L.,Scrophulariaceae,Species,Scrophularia lucida,Scrophularia lucida L.,809316-1,Scrophularia,2587278,Accepted,direct_wcvp,Scrophularia lucida
234,ajuga remota benth,444595-1,Ajuga integrifolia,Ajuga integrifolia Buch.-Ham. ex D.Don,Lamiaceae,Species,Ajuga integrifolia,Ajuga integrifolia Buch.-Ham. ex D.Don,444595-1,Ajuga,5380,Synonym,direct_wcvp_w_author_unique,Ajuga remota Benth.
235,elymus repens,90320-2,Elymus repens,Elymus repens (L.) Gould,Poaceae,Species,Elymus repens,Elymus repens (L.) Gould,90320-2,Elymus,411505,Accepted,direct_wcvp_unique,Elymus repens
236,gentiana officinalis,368591-1,Gentiana officinalis,Gentiana officinalis Harry Sm.,Gentianaceae,Species,Gentiana officinalis,Gentiana officinalis Harry Sm.,368591-1,Gentiana,2821065,Accepted,direct_wcvp_unique,Gentiana officinalis
237,sideritis sipylea boiss,459098-1,Sideritis sipylea,Sideritis sipylea Boiss.,Lamiaceae,Species,Sideritis sipylea,Sideritis sipylea Boiss.,459098-1,Sideritis,191659,Accepted,direct_wcvp_w_author_unique,Sideritis sipylea Boiss.
238,coriandrum sativum,840760-1,Coriandrum sativum,Coriandrum sativum L.,Apiaceae,Species,Coriandrum sativum,Coriandrum sativum L.,840760-1,Coriandrum,2737546,Accepted,direct_wcvp_unique,Coriandrum sativum
244,chamaemelum nobile (l.) all,192489-1,Chamaemelum nobile,Chamaemelum nobile (L.) All.,Asteraceae,Species,Chamaemelum nobile,Chamaemelum nobile (L.) All.,192489-1,Chamaemelum,2906828,Accepted,direct_wcvp_w_author_unique,Chamaemelum nobile (L.) All.
245,vinca minor,82701-1,Vinca minor,Vinca minor L.,Apocynaceae,Species,Vinca minor,Vinca minor L.,82701-1,Vinca,213172,Accepted,direct_wcvp_unique,Vinca minor
249,achillea millefolium,2294-2,Achillea millefolium,Achillea millefolium L.,Asteraceae,Species,Achillea millefolium,Achillea millefolium L.,2294-2,Achillea,2908230,Accepted,direct_wcvp_unique,Achillea millefolium
250,tagetes erecta,252092-1,Tagetes erecta,Tagetes erecta L.,Asteraceae,Species,Tagetes erecta,Tagetes erecta L.,252092-1,Tagetes,2929143,Accepted,direct_wcvp_unique,Tagetes erecta
252,rumex crispus,224413-2,Rumex crispus,Rumex crispus L.,Polygonaceae,Species,Rumex crispus,Rumex crispus L.,224413-2,Rumex,2424294,Accepted,direct_wcvp,Rumex crispus
253,cuminum cyminum,840882-1,Cuminum cyminum,Cuminum cyminum L.,Apiaceae,Species,Cuminum cyminum,Cuminum cyminum L.,840882-1,Cuminum,2747364,Accepted,direct_wcvp_unique,Cuminum cyminum
254,juniperus virginiana,132551-2,Juniperus virginiana,Juniperus virginiana L.,Cupressaceae,Species,Juniperus virginiana,Juniperus virginiana L.,132551-2,Juniperus,377287,Accepted,direct_wcvp_unique,Juniperus virginiana
256,viola odorata l,868828-1,Viola odorata,Viola odorata L.,Violaceae,Species,Viola odorata,Viola odorata L.,868828-1,Viola,2459312,Accepted,direct_wcvp_w_author_unique,Viola odorata L.
259,arnica montana,30090722-2,Arnica montana,Arnica montana L.,Asteraceae,Species,Arnica montana,Arnica montana L.,30090722-2,Arnica,2909364,Accepted,direct_wcvp,Arnica montana
260,boswellia serrata l,127067-1,Boswellia serrata,Boswellia serrata Roxb.,Burseraceae,Species,Boswellia serrata,Boswellia serrata Roxb.,127067-1,Boswellia,2680580,Accepted,knms_single,Boswellia serrata Asiat. Res. 9: 379 (1807) Roxb. 1807
261,zea mays,426810-1,Zea mays,Zea mays L.,Poaceae,Species,Zea mays,Zea mays L.,426810-1,Zea,450362,Accepted,direct_wcvp_unique,Zea mays
262,zingiber officinale,798372-1,Zingiber officinale,Zingiber officinale Roscoe,Zingiberaceae,Species,Zingiber officinale,Zingiber officinale Roscoe,798372-1,Zingiber,273361,Accepted,direct_wcvp_unique,Zingiber officinale
263,capsicum frutescens,316959-2,Capsicum frutescens,Capsicum frutescens L.,Solanaceae,Species,Capsicum frutescens,Capsicum frutescens L.,316959-2,Capsicum,2698515,Accepted,direct_wcvp_unique,Capsicum frutescens
264,syzygium legatii,601851-1,Syzygium legatii,Syzygium legatii Burtt Davy & Greenway,Myrtaceae,Species,Syzygium legatii,Syzygium legatii Burtt Davy & Greenway,601851-1,Syzygium,199821,Accepted,direct_wcvp_unique,Syzygium legatii
265,catharanthus roseus,77880-1,Catharanthus roseus,Catharanthus roseus (L.) G.Don,Apocynaceae,Species,Catharanthus roseus,Catharanthus roseus (L.) G.Don,77880-1,Catharanthus,35719,Accepted,direct_wcvp_unique,Catharanthus roseus
266,pinus gerardiana,262962-1,Pinus gerardiana,Pinus gerardiana Wall. ex D.Don,Pinaceae,Species,Pinus gerardiana,Pinus gerardiana Wall. ex D.Don,262962-1,Pinus,379964,Accepted,direct_wcvp_unique,Pinus gerardiana
269,corydalis solida subsp.slivenensis (velen.) hayek,77249500-1,Corydalis solida subsp. slivenensis,Corydalis solida subsp. slivenensis (Velen.) Hayek,Papaveraceae,Subspecies,Corydalis solida,Corydalis solida (L.) Clairv.,60454743-2,Corydalis solida,2739279,Accepted,direct_wcvp_w_author_unique,Corydalis solida subsp. slivenensis (Velen.) Hayek
272,oldfieldia dactylophylla (welw. ex oliv,352541-1,Oldfieldia dactylophylla,Oldfieldia dactylophylla (Welw. ex Oliv.) J.Léonard,Picrodendraceae,Species,Oldfieldia dactylophylla,Oldfieldia dactylophylla (Welw. ex Oliv.) J.Léonard,352541-1,Oldfieldia,138892,Accepted,knms_single,Oldfieldia dactylophylla Bull. Jard. Bot. État Bruxelles 26: 340 (1956) (Welw. ex Oliv.) J.Léonard 1956
275,phytolacca octandra,323293-2,Phytolacca octandra,Phytolacca octandra L.,Phytolaccaceae,Species,Phytolacca octandra,Phytolacca octandra L.,323293-2,Phytolacca,2562609,Accepted,direct_wcvp_unique,Phytolacca octandra
277,pinus sybirica,77095028-1,Pinus sibirica,Pinus sibirica Du Tour,Pinaceae,Species,Pinus sibirica,Pinus sibirica Du Tour,77095028-1,Pinus,380017,Accepted,openrefine_best_priority,Pinaceae Pinus sibirica Du Tour
281,duboisia myoporoides,815656-1,Duboisia myoporoides,Duboisia myoporoides R.Br.,Solanaceae,Species,Duboisia myoporoides,Duboisia myoporoides R.Br.,815656-1,Duboisia,2778803,Accepted,direct_wcvp_unique,Duboisia myoporoides
282,syzygium aromaticum,601421-1,Syzygium aromaticum,Syzygium aromaticum (L.) Merr. & L.M.Perry,Myrtaceae,Species,Syzygium aromaticum,Syzygium aromaticum (L.) Merr. & L.M.Perry,601421-1,Syzygium,199236,Accepted,direct_wcvp_unique,Syzygium aromaticum
283,solanum melongena,820053-1,Solanum melongena,Solanum melongena L.,Solanaceae,Species,Solanum melongena,Solanum melongena L.,820053-1,Solanum,3032200,Accepted,direct_wcvp,Solanum melongena
285,hypericum perforatum,433719-1,Hypericum perforatum,Hypericum perforatum L.,Hypericaceae,Species,Hypericum perforatum,Hypericum perforatum L.,433719-1,Hypericum,516286,Accepted,direct_wcvp_unique,Hypericum perforatum
286,cimicifuga racemosa,316204-2,Actaea racemosa,Actaea racemosa L.,Ranunculaceae,Species,Actaea racemosa,Actaea racemosa L.,316204-2,Actaea,2720998,Synonym,direct_wcvp_unique,Cimicifuga racemosa
287,corydalis solida subsp. tauricola,946465-1,Corydalis tauricola,Corydalis tauricola (Cullen & P.H.Davis) Lidén,Papaveraceae,Species,Corydalis tauricola,Corydalis tauricola (Cullen & P.H.Davis) Lidén,946465-1,Corydalis,2739282,Synonym,direct_wcvp_unique,Corydalis solida subsp. tauricola
291,raphanus sativus,77159305-1,Raphanus raphanistrum subsp. sativus,Raphanus raphanistrum subsp. sativus (L.) Domin,Brassicaceae,Subspecies,Raphanus raphanistrum,Raphanus raphanistrum L.,217826-2,Raphanus raphanistrum,2422375,Synonym,direct_wcvp_unique,Raphanus sativus
292,origanum sipyleum l,453365-1,Origanum sipyleum,Origanum sipyleum L.,Lamiaceae,Species,Origanum sipyleum,Origanum sipyleum L.,453365-1,Origanum,143919,Accepted,direct_wcvp_w_author_unique,Origanum sipyleum L.
294,althaea officinalis,558872-1,Althaea officinalis,Althaea officinalis L.,Malvaceae,Species,Althaea officinalis,Althaea officinalis L.,558872-1,Althaea,2631597,Accepted,direct_wcvp_unique,Althaea officinalis
296,myroxylon pereirae,166483-2,Myroxylon balsamum,Myroxylon balsamum (L.) Harms,Fabaceae,Species,Myroxylon balsamum,Myroxylon balsamum (L.) Harms,166483-2,Myroxylon,2375195,Synonym,direct_wcvp_unique,Myroxylon pereirae
297,acacia senegal,518304-1,Senegalia senegal,Senegalia senegal (L.) Britton,Fabaceae,Species,Senegalia senegal,Senegalia senegal (L.) Britton,518304-1,Senegalia,2613788,Synonym,direct_wcvp_unique,Acacia senegal
298,citrullus colocynthis,291930-1,Citrullus colocynthis,Citrullus colocynthis (L.) Schrad.,Cucurbitaceae,Species,Citrullus colocynthis,Citrullus colocynthis (L.) Schrad.,291930-1,Citrullus,2723897,Accepted,direct_wcvp_unique,Citrullus colocynthis
299,rosmarinus officinalis,457138-1,Salvia rosmarinus,Salvia rosmarinus Spenn.,Lamiaceae,Species,Salvia rosmarinus,Salvia rosmarinus Spenn.,457138-1,Salvia,179873,Synonym,direct_wcvp_unique,Rosmarinus officinalis
300,berberis aquifolium pursh,31334-2,Berberis aquifolium,Berberis aquifolium Pursh,Berberidaceae,Species,Berberis aquifolium,Berberis aquifolium Pursh,31334-2,Berberis,2673426,Accepted,direct_wcvp_w_author_unique,Berberis aquifolium Pursh
306,aloe vera,530017-1,Aloe vera,Aloe vera (L.) Burm.f.,Asphodelaceae,Species,Aloe vera,Aloe vera (L.) Burm.f.,530017-1,Aloe,298116,Accepted,direct_wcvp,Aloe vera
309,psoralea argophylla,962321-1,Pediomelum argophyllum,Pediomelum argophyllum (Pursh) J.W.Grimes,Fabaceae,Species,Pediomelum argophyllum,Pediomelum argophyllum (Pursh) J.W.Grimes,962321-1,Pediomelum,2532726,Synonym,direct_wcvp_unique,Psoralea argophylla
310,prunella vulgaris,455176-1,Prunella vulgaris,Prunella vulgaris L.,Lamiaceae,Species,Prunella vulgaris,Prunella vulgaris L.,455176-1,Prunella,166020,Accepted,direct_wcvp_unique,Prunella vulgaris
312,spinacia oleracea,167384-1,Spinacia oleracea,Spinacia oleracea L.,Amaranthaceae,Species,Spinacia oleracea,Spinacia oleracea L.,167384-1,Spinacia,2483900,Accepted,direct_wcvp_unique,Spinacia oleracea
314,phoenix dactylifera l,668912-1,Phoenix dactylifera,Phoenix dactylifera L.,Arecaceae,Species,Phoenix dactylifera,Phoenix dactylifera L.,668912-1,Phoenix,152659,Accepted,direct_wcvp_w_author_unique,Phoenix dactylifera L.
315,erigeron philadelphicus,204312-1,Erigeron philadelphicus,Erigeron philadelphicus L.,Asteraceae,Species,Erigeron philadelphicus,Erigeron philadelphicus L.,204312-1,Erigeron,2926485,Accepted,direct_wcvp,Erigeron philadelphicus
318,asarum canadense,93467-1,Asarum canadense,Asarum canadense L.,Aristolochiaceae,Species,Asarum canadense,Asarum canadense L.,93467-1,Asarum,2654269,Accepted,direct_wcvp_unique,Asarum canadense
320,ceanothus americanus,319138-2,Ceanothus americanus,Ceanothus americanus L.,Rhamnaceae,Species,Ceanothus americanus,Ceanothus americanus L.,319138-2,Ceanothus,2706604,Accepted,direct_wcvp_unique,Ceanothus americanus
321,solidago rigida,249837-1,Solidago rigida,Solidago rigida L.,Asteraceae,Species,Solidago rigida,Solidago rigida L.,249837-1,Solidago,3101732,Accepted,direct_wcvp_unique,Solidago rigida
325,rhodiola rosea,315148-2,Rhodiola rosea,Rhodiola rosea L.,Crassulaceae,Species,Rhodiola rosea,Rhodiola rosea L.,315148-2,Rhodiola,2416694,Accepted,direct_wcvp_unique,Rhodiola rosea
327,areca catechu,664107-1,Areca catechu,Areca catechu L.,Arecaceae,Species,Areca catechu,Areca catechu L.,664107-1,Areca,14517,Accepted,direct_wcvp_unique,Areca catechu
328,hydrastis canadensis,305699-2,Hydrastis canadensis,Hydrastis canadensis L.,Ranunculaceae,Species,Hydrastis canadensis,Hydrastis canadensis L.,305699-2,Hydrastis,2855852,Accepted,direct_wcvp,Hydrastis canadensis
329,taxus brevifolia,249736-2,Taxus brevifolia,Taxus brevifolia Nutt.,Taxaceae,Species,Taxus brevifolia,Taxus brevifolia Nutt.,249736-2,Taxus,378623,Accepted,direct_wcvp_unique,Taxus brevifolia
331,citrus limon,60454758-2,Citrus × limon,Citrus × limon (L.) Osbeck,Rutaceae,Species,Citrus × limon,Citrus × limon (L.) Osbeck,60454758-2,Citrus,2724178,Accepted,knms_single,Citrus × limon Reise Ostindien: 250 (1765) (L.) Osbeck 1765
333,carica papaya,30011248-2,Carica papaya,Carica papaya L.,Caricaceae,Species,Carica papaya,Carica papaya L.,30011248-2,Carica,2700919,Accepted,direct_wcvp_unique,Carica papaya
334,piper nigrum,682369-1,Piper nigrum,Piper nigrum L.,Piperaceae,Species,Piper nigrum,Piper nigrum L.,682369-1,Piper,2569664,Accepted,direct_wcvp_unique,Piper nigrum
